SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
11321	4592	5157	6374	4366	4354	7216	5820	8165	10524	198	6679
7429	2648	3118	5430	3372	3366	5187	3899	5253	6856	155	4876
2447	1001	744	1672	907	937	1563	1177	1349	2214	59	1174
4832	1647	1969	3032	1588	1849	3170	2230	3430	4484	89	2847
8086	4903	4268	4472	4148	3984	7158	7110	8950	9421	427	6380
2067	1032	1021	2081	1828	1947	1894	2034	2688	2199	48	2052
886	471	768	510	427	661	570	655	1234	799	6	931
3801	1702	1739	3698	2745	2499	2991	2848	3647	4119	69	3049
547	324	394	1030	988	1016	758	928	1339	1107	99	938
0	1	1	3	1	3	2	2	2	1	1	3
4439	1469	2004	2097	1172	1504	2210	1875	2750	3011	58	2446
2984	1128	1057	1086	643	570	1366	1055	1382	2163	35	1257
1318	648	726	1312	962	964	945	976	1401	1393	35	1313
3200	1642	1869	2200	1844	1730	1948	2199	3233	2735	60	2714
3409	1243	1237	2917	1579	1489	2295	2008	2199	2900	69	2136
11800	5172	5804	8856	6220	8188	8593	8846	12785	11984	594	11032
21199	8766	11989	21896	15414	16351	15099	16866	21786	19355	567	21918
2081	916	768	1575	1029	808	1526	1215	1229	1986	45	1124
1101	455	907	592	333	350	832	580	865	803	62	1300
3527	895	751	591	534	384	1813	1189	1392	2610	50	1012
10	10	5	4	3	4	6	2	10	5	0	6
1	4	0	0	1	1	1	0	1	1	0	0
19694	7393	9044	14545	11148	11978	13740	13593	17692	16575	463	15845
12384	4166	5451	9941	5727	6068	7871	6025	8178	10813	327	11428
893	2567	2764	1696	3498	4029	1955	5699	8990	2070	243	5716
3267	1511	1723	2532	2002	2147	2633	2450	3401	3339	128	2850
7980	3700	3076	1992	1475	1262	3944	3385	3783	5106	107	3202
587	548	999	1565	1429	1859	711	1662	2770	711	49	2161
7	8	5	7	4	11	3	7	11	2	0	12
7	3	4	4	2	1	2	2	2	8	1	3
2	1	0	1	0	0	0	1	1	1	0	1
266	9	11	82	53	71	45	29	83	83	6	53
13047	4581	3244	6530	4765	3850	8598	6098	6153	11144	258	5199
5803	2427	3159	4391	2509	3035	3855	3292	4779	5491	85	4137
7612	2676	2484	3500	2449	2345	4424	3307	4082	5583	109	3716
8688	4615	4998	8395	6032	6278	6127	6539	8838	7992	289	7663
43	32	51	71	30	50	38	44	81	38	4	127
2296	1121	1190	2068	1157	1275	1322	1398	1816	1860	47	1754
2372	1251	1472	1659	1402	1437	1494	1521	2271	2161	136	1980
2487	1608	1676	3539	2777	2849	2069	2776	3518	2159	80	2958
5619	2175	2523	3697	2650	2496	3573	3261	4182	4414	78	3918
2381	1033	1076	1808	1245	949	1391	1464	1717	1776	49	1607
6256	2476	2832	4622	3106	3378	4158	3865	5142	5012	145	4639
34	15	17	27	20	21	25	31	33	34	1	30
2970	1600	1390	2390	1322	1370	2042	1808	2240	2821	65	1980
865	417	424	932	450	519	559	574	737	809	38	698
4454	2174	1573	2011	1689	1216	2350	2197	2319	2909	69	1994
4327	1623	1926	3270	1853	2072	2865	2175	3047	4115	69	3037
3187	1693	1777	2294	1754	1788	2156	2060	2910	2892	52	2359
386	141	390	8	10	5	23	14	31	45	21	79
17	5	5	0	1	1	6	5	2	3	0	1
6	3	4	0	0	0	5	2	3	5	0	1
943	373	255	14	5	4	296	185	171	82	26	63
220	88	149	300	243	489	271	258	353	306	21	538
113	103	85	229	155	186	138	213	211	138	49	220
0	0	0	3	0	0	0	0	0	0	0	2
827	370	374	761	513	669	671	714	974	597	72	643
31	9	15	65	31	36	19	18	32	20	0	31
0	0	1	2	1	3	2	2	2	2	3	1
7	1	1	7	3	6	2	5	10	10	2	10
30	2	19	5	23	27	7	12	15	14	7	15
2372	1141	1918	882	2672	3334	1353	4166	5171	1355	552	4330
637	472	524	1382	1563	1533	704	1204	1423	746	49	1296
3592	1208	1147	2218	1070	1091	2537	1596	2115	3590	72	1827
3331	941	674	2116	1129	1023	2352	1263	1340	3152	52	1280
15787	5628	5519	8136	5280	5029	10593	7047	9218	14155	285	7275
2643	1128	1302	1742	1302	1376	1614	1780	2183	2098	168	2149
11	7	2	7	5	7	6	8	21	9	0	5
10013	4325	5393	4727	3615	3635	5954	5712	8482	8982	374	6822
144	65	62	11	11	14	44	31	72	47	2	61
126	84	70	22	11	12	87	61	72	92	12	86
3	4	1	18	14	23	5	22	31	12	4	12
18	6	9	8	8	4	8	4	9	5	4	7
686	786	946	415	700	872	463	1157	1810	510	62	1376
922	432	343	397	303	187	413	392	400	673	7	353
2087	798	748	1441	1015	899	1414	1215	1427	2178	30	1151
3550	1185	1305	2300	1346	1299	2432	1741	2377	3568	48	1909
99	106	114	81	71	49	149	178	269	192	6	219
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
555	1476	1916	570	1826	2336	907	3024	5060	1072	121	3458
48	6	21	551	199	220	135	109	133	237	9	173
2352	1217	1245	793	882	851	1130	1304	1735	1474	48	1381
9692	2455	2143	2974	1990	1714	5799	2719	3508	7727	63	2810
5215	2002	2071	2936	1558	1588	3055	2429	2950	4053	97	2790
1332	506	584	1086	592	669	939	737	972	1320	32	925
15746	6992	8682	7754	7749	8712	10274	13125	17133	13126	729	14170
282	98	81	112	76	65	119	121	140	130	4	137
334	218	254	479	478	603	359	647	970	350	55	542
0	0	0	0	0	0	0	0	0	0	0	0
1671	322	725	368	124	218	844	797	1389	1078	48	1363
16	2	8	189	126	93	118	95	103	157	4	71
3	2	2	1	0	0	0	1	3	3	1	2
9	1	5	0	0	0	1	1	1	5	0	0
496	197	330	167	109	104	224	165	271	322	7	211
17343	7835	7803	8467	6562	6385	11948	11007	13988	15318	427	10762
9489	4799	4162	3939	3921	3544	6391	6638	7898	8601	256	5966
1	1	1	0	2	1	3	2	1	4	0	1
6	2	5	0	1	0	0	2	1	1	0	0
20	6	18	0	0	0	1	2	2	4	2	4
3	0	2	3	4	2	6	1	2	6	0	1
2478	819	808	2069	1133	1080	1916	1224	1737	2732	48	1384
3870	1274	1471	2195	1191	1392	2985	2284	2719	3045	79	2246
1226	428	363	388	197	156	522	338	422	750	9	431
4353	1685	1688	3093	1808	1924	2557	2073	2792	3542	52	2669
3126	1258	1265	2306	1336	1402	1842	1545	2096	2551	45	1985
8472	2994	3537	8811	5339	5308	5527	6432	7384	7108	179	7045
3370	1533	1243	1951	912	963	2049	1624	1887	2938	48	1712
10809	5147	8398	9111	8071	9760	6279	9267	13740	8661	932	14043
197	294	854	168	261	264	159	142	422	265	103	236
740	258	328	0	1	2	262	249	300	615	8	218
96	51	67	7	3	4	47	40	78	64	7	60
1668	276	955	118	75	90	326	366	285	321	10	938
0	1	1	1	0	0	1	1	0	2	0	4
41	21	74	268	206	200	79	120	134	183	16	136
0	0	0	0	0	0	0	0	0	0	0	0
3	5	52	2	16	7	2	5	11	5	1	6
5	2	1	3	1	2	3	3	5	1	0	1
1819	830	782	1636	1220	1385	1232	1576	1845	1306	143	1455
2127	909	1153	1114	878	887	1392	1339	1879	1530	38	1657
3744	1549	1162	1620	1211	971	2161	1691	1707	2726	48	1646
8870	3745	3666	7059	4064	4323	6733	5069	6497	8842	141	5340
19823	10890	11144	11211	12178	11856	12724	15551	21695	17584	414	15828
4534	2008	3056	4283	3076	3512	3291	3915	5922	4300	277	5157
95	22	67	63	69	76	56	67	110	66	3	134
1296	517	866	818	431	488	509	763	955	661	25	1191
1028	395	586	231	129	168	550	737	998	539	23	982
196	5	13	76	54	56	36	42	24	67	3	29
250	62	140	38	23	22	39	17	36	51	4	29
57	16	26	0	0	1	2	0	0	4	3	0
5847	2037	2049	4832	3261	3192	5186	4308	5156	5980	241	4303
3	5	2	2	2	0	2	1	3	5	0	4
2	0	0	4	2	2	2	4	5	5	0	3
4	2	0	0	8	4	1	1	1	2	0	1
15	2	5	3	2	1	1	0	2	2	0	2
0	0	1	0	1	2	3	2	3	2	0	2
1	0	0	11	13	9	4	5	3	9	0	5
2	2	1	5	1	3	2	2	3	3	0	3
3	4	2	15	17	17	10	4	6	13	0	6
8	1	1	85	70	46	15	26	24	25	1	21
12	4	8	43	36	23	19	7	9	19	2	25
0	0	3	2	5	5	1	5	5	1	3	3
2	5	2	3	4	1	1	2	4	1	0	3
8	4	6	7	3	4	4	5	6	4	0	7
24	8	14	1	4	2	20	7	18	10	0	16
1139	588	1476	731	870	1032	493	1208	1963	943	35	2067
5	2	4	0	1	1	3	5	0	2	0	1
2	0	0	1	0	0	1	3	3	0	0	2
1	0	3	5	1	2	1	2	7	0	0	7
1120	727	649	489	372	472	736	950	1326	713	33	841
4	1	2	14	12	14	3	7	17	8	0	19
4	1	2	2	0	2	1	3	1	0	0	2
24	23	14	13	17	5	17	41	26	13	0	26
4	0	2	1	2	0	5	3	2	0	0	1
3	0	0	0	0	0	3	2	2	0	0	0
3	4	4	0	0	0	5	2	6	0	3	5
14	7	9	9	6	6	9	13	9	6	0	6
16	6	4	9	5	8	6	17	16	7	2	5
45	16	34	17	16	17	12	26	20	11	2	28
11	7	8	16	8	3	4	15	6	10	0	6
35	16	11	21	13	11	18	16	25	10	1	22
1456	810	744	1627	1224	1545	1109	1794	2139	902	85	1507
132	111	81	171	123	167	157	215	270	144	17	152
635	415	505	562	538	667	457	750	1118	547	81	870
1	0	1	0	1	1	0	0	0	0	0	0
3877	1093	834	1182	647	654	2187	1147	1336	2631	43	1266
41	22	44	141	116	132	73	91	106	133	0	74
277	163	286	104	96	107	97	154	227	133	7	225
2254	1467	2786	1484	1702	1816	1535	3268	4901	1658	128	4924
1639	944	1895	847	1099	1061	1118	2379	3600	1179	89	3429
102	128	185	133	155	225	83	198	327	99	9	246
15	14	21	6	9	11	12	17	37	14	1	25
8	14	12	1	0	2	4	5	7	7	2	12
9	7	5	3	1	5	8	7	6	19	1	13
611	278	347	11	11	7	193	199	289	415	9	295
2	6	14	4	22	0	6	7	8	7	0	6
2	1	1	0	0	2	0	0	1	1	0	2
86	57	62	230	112	213	103	150	155	110	1943	117
14	14	8	0	0	0	3	5	5	6	0	3
22411	11386	14152	18764	11428	14512	16680	17349	25763	23223	601	21704
4086	2258	1611	2891	1892	1628	3735	2879	3533	4512	277	2654
3	0	0	0	0	0	1	0	2	1	2	0
4468	2424	2171	2875	2555	2232	4136	3776	4761	4558	424	3261
45	41	72	9	60	95	46	119	189	51	12	115
15	3	3	6	9	9	10	12	10	9	0	6
265	81	90	91	40	47	100	92	112	129	4	98
99	95	121	116	161	300	96	282	490	114	22	332
2184	1063	971	1677	1414	1285	1508	1788	2241	1690	32	1863
3633	1444	1140	1542	1122	1052	2158	1918	2207	2504	99	1677
9152	5048	8276	6192	6163	6666	5285	7424	10801	7564	367	11193
4	1	0	2	0	0	0	1	1	0	0	1
2574	879	1014	1525	727	868	1433	1072	1558	2100	23	1457
8199	2754	2024	3585	2186	1617	6396	3366	3738	7967	140	2893
11751	4558	7775	11207	6955	9628	6950	7713	12199	10341	238	13471
67	46	52	9	16	21	31	54	90	31	3	68
10	1	2	0	1	2	3	3	4	0	2	5
1723	719	792	2906	2305	2120	1215	1126	1787	1838	61	1631
90	102	123	229	193	258	100	141	316	139	9	268
1345	411	394	777	373	376	794	482	739	1090	34	660
1883	751	730	1298	732	750	1198	1003	1243	1632	35	1057
9641	5927	6164	5416	3980	4408	7291	8306	10547	8799	446	8467
35000	18389	17495	19834	14553	15913	24158	26082	34757	32819	1283	26231
2806	984	1159	2148	1392	1300	2005	1557	2087	2745	81	2002
3521	1043	1120	1130	794	902	1432	1163	1537	1459	58	1825
13505	6860	7074	8268	6951	7108	9881	8754	13189	11720	230	11155
1813	1117	1120	1993	1116	1114	1185	1510	1884	1983	48	1843
9	2	2	7	1	2	7	3	6	9	0	5
22	6	5	9	3	1	9	6	7	12	0	5
5	4	1	2	1	2	5	4	9	8	0	5
6	2	2	1	2	1	0	2	0	0	1	3
3	0	0	0	0	2	0	0	2	0	0	1
6520	2207	2198	3930	2431	2653	4303	2899	4174	5772	147	3441
1756	831	857	1646	984	1108	1185	1172	1691	1719	86	1360
129	79	48	9	3	4	43	45	46	40	1	35
11019	4398	4658	7054	4811	4855	6643	6200	7599	9622	201	7278
7444	2686	2227	5103	2852	2607	4957	3393	4084	7396	100	3735
3	1	5	8	6	1	0	0	2	4	1	2
39	3	30	19	6	4	0	0	0	3	0	2
19	45	33	20	27	46	24	51	65	24	3	58
18	15	12	7	6	8	2	11	19	14	0	11
7	4	4	28	18	11	15	11	25	29	0	27
16	7	7	23	22	18	14	9	39	31	0	23
1615	622	446	1130	712	607	1457	890	1104	1866	38	861
3469	1216	1196	1703	1447	1392	2594	1817	2529	3202	93	1935
12228	4580	6001	9453	5601	7471	6975	7120	11179	10092	568	14591
4051	939	1797	3312	1033	2345	1302	859	2114	3555	163	7678
6	1	3	0	0	0	7	0	6	4	14	3
19	13	15	249	160	150	76	71	81	224	5	98
1	0	4	191	113	120	65	45	79	146	4	79
471	272	241	138	129	146	245	262	350	350	11	379
2296	865	1282	3140	2287	1748	1957	1922	1780	3167	97	3189
103	41	68	2	0	2	72	52	54	78	1	67
5	1	3	0	0	2	1	3	3	3	2	5
43	7	4	12	4	9	17	15	14	10	0	8
33	9	12	4	2	6	11	10	1	5	5	5
318	85	112	594	485	390	156	197	265	227	12	431
0	0	0	0	0	0	1	1	2	1	0	0
5049	1757	2336	3846	4140	3830	2498	4207	3734	5177	239	6127
424	30	81	0	1	2	48	118	67	91	26	128
1556	606	517	2	3	4	339	908	675	418	22	581
15	4	5	3	5	2	4	11	8	4	1	2
1435	187	519	511	589	537	411	493	447	567	51	1080
1394	172	498	437	571	505	385	469	405	525	33	1030
17	12	12	20	18	15	6	14	26	10	0	22
54	77	74	28	27	38	12	73	68	37	2	98
102	33	57	3	2	6	5	4	16	24	5	12
25	5	20	0	0	0	0	1	1	4	0	3
0	0	0	0	0	0	0	0	0	0	0	0
11	5	2	21	24	34	10	14	27	7	2	18
2	0	4	4	6	7	3	2	6	3	0	6
16	6	4	12	19	27	6	7	26	15	1	13
0	1	0	0	0	0	0	0	0	0	0	0
16	1	1	1	1	0	0	3	2	5	0	0
0	0	0	0	0	0	0	1	0	0	0	0
1	1	0	0	0	0	1	1	3	2	1	1
1836	1430	1186	1472	1378	1089	1924	2149	2720	2210	148	1953
60	10	28	4	1	1	21	18	20	31	6	24
139	8	34	30	54	32	4	1	3	8	1	3
12	5	2	0	0	0	0	1	5	2	0	1
157	110	124	244	124	180	133	168	251	129	2	159
0	0	0	0	0	0	0	0	2	0	4	1
0	0	0	0	0	0	2	0	0	2	3	0
6	1	6	0	0	0	1	5	2	2	0	4
3	1	2	25	8	16	14	7	11	7	2	11
247	117	114	1	4	4	92	91	108	104	3	71
2	2	2	0	0	0	1	1	0	1	0	1
10	12	15	0	1	1	6	5	10	2	0	4
30	23	26	4	3	2	12	6	5	4	9	2
23	24	26	29	25	28	13	22	30	19	4	24
38	41	57	130	92	136	38	65	119	66	3	112
3	0	1	0	0	0	2	1	0	2	0	2
2761	994	659	1282	882	652	1628	1122	1111	2225	39	963
2316	668	646	1377	664	709	1537	853	1141	2086	31	1029
936	473	443	732	506	474	566	590	876	775	18	699
62	124	120	97	111	110	81	139	133	108	1	123
3148	1290	1502	3289	1497	2206	2335	1666	2897	3330	148	2606
2433	1117	1329	1305	1197	1837	1747	1689	2374	1861	64	2015
9249	2987	3515	4193	2806	3054	5928	4938	6892	8077	140	5298
1935	432	441	1690	1018	875	901	938	1077	1440	39	1450
1000	285	492	327	158	232	238	350	416	440	30	540
97	49	33	38	13	22	46	51	52	37	1	44
14	26	22	58	77	141	30	95	162	41	40	80
904	826	553	1207	736	889	1219	1452	1817	871	78	1001
10836	5332	5768	9619	6977	7358	7432	8090	11102	10109	186	9301
2264	664	610	1037	475	556	1325	682	873	1691	29	851
5476	2529	3371	4188	2559	2966	3758	3035	5225	5371	67	4462
53	29	27	71	45	27	52	36	59	39	1	45
619	251	361	287	121	155	394	309	401	450	17	369
29	26	13	3	3	1	5	13	16	10	2	10
4697	1475	1870	3022	1547	1777	2629	1825	2766	3902	50	2413
3367	1586	1438	1700	1617	1398	1966	1977	2451	2871	48	2029
237	159	143	167	193	158	203	227	361	255	6	268
5716	3890	3875	5211	4119	3915	4180	5344	7000	5837	131	5681
45587	19563	16725	23744	17081	14936	30628	24482	30398	42676	784	23300
203	65	60	35	18	28	98	45	85	109	0	70
4027	1469	1238	2190	1518	1245	2450	2110	2262	3679	36	1917
4590	3376	3422	3087	3455	3510	3840	5263	7112	4973	238	4975
3464	1613	1107	2144	1457	1054	2171	1840	1793	3051	48	1668
2793	974	939	445	238	201	1200	784	885	1427	20	952
1171	406	444	474	248	248	699	427	512	846	3	444
2612	1284	1165	975	1192	1171	1706	1857	2477	2297	346	1810
10	8	10	71	89	71	10	6	10	8	0	17
10183	3298	2847	3688	2226	1931	5277	3557	4594	7496	108	3780
2373	1112	1240	2043	1359	1445	1516	1603	1963	2189	44	2072
1618	619	553	885	474	491	981	626	884	1414	13	814
4382	1376	1078	2798	1335	1127	3141	1788	1805	4456	70	1424
1	0	0	88	34	45	10	2	20	44	0	15
291	107	145	325	178	208	177	205	283	283	6	338
4022	1194	1556	2333	1187	1429	2401	1482	2636	3243	102	2352
1597	1030	930	1511	1274	1207	1580	1775	2319	1659	282	1757
0	0	1	1	1	1	0	0	0	1	0	0
104	52	32	86	68	62	73	74	53	66	4	51
150	87	98	224	90	124	131	140	166	147	9	151
0	0	0	0	0	0	1	0	0	1	0	0
422	18	78	156	162	147	66	78	136	130	7	183
47	12	27	175	62	71	43	41	48	71	2	109
5	4	9	16	18	10	5	11	16	13	6	19
5	3	0	35	21	19	11	26	22	24	2	28
5711	2899	2835	2641	2353	2219	3060	3278	4255	4576	74	3221
155	31	48	110	52	52	82	51	61	112	1	75
63	10	17	49	24	29	31	23	28	48	0	30
1410	637	678	550	601	447	637	718	922	949	12	729
173	86	80	64	35	18	53	64	93	105	5	99
5	0	1	3	4	2	3	4	6	3	0	1
6	0	3	10	14	10	6	13	8	6	0	14
68	32	30	91	27	52	37	38	54	24	1	51
28	3	10	1194	925	850	362	491	478	390	17	666
6	2	2	33	25	19	17	8	16	11	0	12
7	3	2	46	31	36	12	13	25	16	0	11
7575	3194	3747	4917	3032	3648	5285	4713	6832	7451	162	5564
126	85	65	49	12	10	43	71	115	74	4	124
2	0	0	0	0	0	0	0	0	0	0	0
1031	503	1130	297	235	203	310	350	466	457	91	728
396	177	349	135	87	91	154	140	168	156	53	247
267	114	510	1161	117	452	220	822	675	166	14	845
5	3	2	169	83	92	29	86	118	49	2	41
34	13	22	16	20	21	8	26	30	7	3	4
350	27	76	116	256	103	39	111	63	69	10	49
3525	873	681	1682	911	693	2472	1194	1219	3258	74	1150
2211	752	928	1481	710	1001	1383	1004	1399	1791	47	1386
22372	10089	8075	17325	12932	10687	18067	16012	18403	23388	441	13844
14310	5739	5181	5252	3407	2874	7224	5825	6977	9800	149	5693
10225	3515	6717	4516	3879	4502	6397	5089	6242	6605	204	9922
1907	404	1315	732	711	681	968	854	956	1063	53	2166
1204	1343	1227	1868	1749	1506	1386	2260	2934	1460	177	2359
26653	7898	11778	14167	10128	9953	12234	10722	14022	16685	402	17443
20498	5538	9757	11068	8111	8024	7889	8152	10884	12478	325	14436
32140	13412	15593	15039	14952	13830	20695	18089	22527	22208	871	23559
15650	8147	8521	8319	7805	8030	9368	9964	13893	12426	233	11645
9656	3682	3974	5615	3657	3768	6546	4644	6641	8951	135	5406
20490	6616	5621	7589	4945	4866	11042	7602	8678	14338	387	7572
125	77	26	34	34	26	53	72	78	41	4	43
3747	1489	1371	2155	1710	1538	2328	1995	2691	3235	119	2015
2574	1130	986	1873	1609	1272	1642	1686	1875	2493	77	1765
4842	1427	1848	3890	1606	2237	3370	2142	3501	5106	57	2975
27403	12903	12285	15404	13020	11762	16223	17410	20990	21447	517	18199
58	31	26	178	82	85	87	63	78	135	3	82
3152	1561	1999	3838	3457	4406	2919	3855	5386	3206	238	4500
58	18	25	4	4	3	24	17	15	65	2	41
31	14	14	2	3	2	13	7	6	28	1	13
1706	770	663	1796	1005	802	1409	1339	1510	1951	48	1179
19387	9397	11631	17348	13402	15374	15047	16118	24184	21076	701	23318
46	13	43	45	38	48	19	40	49	30	1	49
8040	2629	2845	4310	2651	2441	5330	3671	4586	6654	222	4185
394	56	90	60	26	41	106	126	227	189	3	201
347	172	257	167	85	123	238	393	641	349	16	580
426	246	326	1420	636	653	586	455	582	839	15	728
31	11	12	5	9	10	10	11	20	26	2	19
4411	2082	2121	4891	2651	3085	3597	3843	4837	3405	145	3382
17	8	5	12	5	17	22	13	17	19	1	11
3748	1672	1762	2096	1740	2046	2229	2629	3560	2765	224	2910
370	246	207	235	238	205	228	281	352	375	19	311
2034	697	637	658	505	425	959	805	959	1375	29	742
4	2	0	11	1	3	2	3	2	1	5	1
39819	17196	33054	23518	25609	28097	18285	28764	40172	27455	1330	53255
4171	1307	1131	4194	2782	2764	3136	2669	3062	3717	51	3018
2	0	3	3	1	4	2	6	8	2	1	5
1938	637	568	743	442	354	1161	639	708	1424	28	722
3664	1466	1688	2827	1589	1960	2288	1971	2801	2792	73	2816
7095	2717	3144	6762	3468	4023	4678	4049	5582	5590	162	5468
5368	1727	1218	3184	1669	1587	3879	2469	2711	5080	86	2360
5199	1626	1110	3055	1558	1503	3770	2289	2497	4989	79	2174
163	97	104	109	101	69	101	169	200	82	6	178
1522	805	833	2158	969	1288	1705	1556	2059	1595	53	1624
11058	6236	11176	10269	11899	15665	9228	16831	22979	8913	1013	21405
866	153	311	433	204	218	371	243	244	386	19	559
55	48	112	21	9	7	14	8	23	22	5	26
343	215	261	502	409	420	368	511	688	349	31	424
0	0	0	0	0	1	0	1	0	0	2	1
3	1	0	1	2	1	0	3	4	0	0	4
12690	5217	5425	8671	5574	5873	9985	7669	10513	14087	399	8130
7818	3092	2410	3652	2620	2281	5484	4006	4974	7379	112	3381
133	40	91	72	69	66	56	66	91	39	6	132
80	16	71	75	48	45	29	42	52	55	11	155
2	3	2	5	5	6	3	7	4	5	0	6
802	441	930	627	624	655	362	422	757	496	45	594
7	12	22	4	7	15	3	8	22	5	6	15
10632	3345	2880	5569	3328	3448	8334	5148	6339	10333	352	5067
2683	1402	1466	2030	1347	1676	2008	1976	2987	2693	69	2409
3379	2038	1884	1998	1866	2087	2992	3146	4211	3036	340	2818
12371	6451	6154	5015	4539	4708	6791	7091	9690	9321	215	7384
12	5	6	38	16	19	19	14	24	10	0	25
24	8	14	72	39	41	17	23	62	23	0	43
3364	1092	1563	5236	4105	4024	3175	3483	4085	3678	121	4471
3392	1147	1500	4555	3468	3413	2908	3113	3643	3322	111	3841
5	2	2	7	4	8	4	5	9	5	0	5
42	23	24	89	26	42	29	35	46	45	3	25
486	235	306	553	304	341	358	373	438	365	15	504
16556	7722	12715	13310	13585	12901	8173	14443	15057	11559	695	25378
32312	17668	13581	18694	12467	12861	21875	21143	26478	30237	1705	21101
62	85	91	29	13	80	27	33	111	53	3	265
326	195	381	517	373	487	264	462	654	242	38	761
0	0	0	0	0	0	0	0	0	0	0	0
208	133	258	346	249	281	178	295	434	130	20	399
3697	1885	2579	1129	1134	1428	1784	2716	3877	2078	177	2982
3437	1720	2296	1037	924	1031	1635	2083	3066	1890	105	2501
202	129	101	121	68	61	79	80	99	98	2	122
3334	1234	1165	1801	1224	1215	1963	1603	1950	2552	43	1741
3566	1673	1295	1984	1571	1223	2228	1916	2119	2996	50	1811
6994	2215	2017	4317	2089	2297	4573	2596	3516	6208	74	2972
2413	2116	1902	3306	2960	2445	4278	3805	4568	4553	253	3579
5868	2780	2663	3990	2555	2230	3471	3673	4245	4659	115	3749
3143	2511	2010	3125	3633	2661	2279	3687	3688	3166	77	3145
6461	1843	2090	4224	2236	2400	4344	2707	3694	5907	119	3503
2255	926	793	1785	1083	921	1430	1192	1415	1921	35	1305
4049	2615	2355	2393	1985	2000	2371	2703	3317	3301	75	2881
11262	5655	4704	7680	6795	5720	9197	9222	10817	11573	284	7820
47273	20755	25662	29807	22137	27216	34580	32803	49808	46499	1001	41478
19862	9910	12751	14559	8494	10816	13480	13040	20099	17640	427	17018
17142	8667	10176	14089	7582	9902	12312	11222	16733	16674	430	14505
4112	1494	1705	2796	1382	1619	2378	1937	2684	3270	57	2685
21191	7995	12156	20325	10349	14512	12769	13391	20943	15773	432	19980
5215	3554	3184	3857	3572	3629	3530	4602	6018	4870	175	4830
24193	18355	17051	20425	21909	21930	17547	25304	33349	23650	587	27547
355	295	265	204	237	206	193	298	408	272	5	325
234	53	192	467	290	328	152	155	174	206	12	482
354	783	1244	692	1430	1865	616	2050	3502	592	71	2711
4	16	11	215	162	242	64	57	96	35	2	69
39	28	21	351	257	269	75	103	141	108	5	130
170	88	105	2	1	0	18	11	19	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0
1	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	1	1	1	2
1	2	0	0	0	0	0	1	1	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4887	1276	2299	7644	5058	5364	3572	3083	3831	5367	155	5826
3	2	3	99	62	58	18	9	12	36	0	27
0	0	2	94	72	66	17	10	7	41	0	22
4	2	2	122	64	42	10	6	13	39	2	19
2	2	1	91	66	57	12	10	8	53	0	30
3	4	4	0	0	0	2	1	1	0	1	1
0	0	0	0	0	0	1	0	0	0	0	0
14	3	4	50	26	44	20	22	30	20	1	16
0	0	1	1	0	0	3	1	0	1	1	1
3	3	3	8	6	4	9	12	3	14	0	3
6	3	2	0	0	0	1	0	1	1	0	0
216	73	92	2	4	4	65	58	61	95	3	73
0	0	0	0	0	0	2	1	2	0	0	1
4	0	1	1	0	0	0	0	0	3	3	2
13	15	17	87	60	61	14	24	39	41	1	40
41	41	39	825	498	522	302	309	383	453	6	370
3	5	2	83	75	58	31	39	27	34	0	33
0	0	0	1	0	0	1	0	1	0	0	0
139	11	17	43	35	37	20	26	37	28	0	18
6	15	7	10	6	6	4	5	9	5	3	3
0	1	1	0	0	0	1	1	1	1	2	2
11	3	8	3	2	0	2	3	5	3	2	6
3111	976	963	66	51	42	869	659	919	1120	17	914
4051	1744	1964	1688	1138	1142	1822	1563	2138	2674	38	1984
968	377	554	604	616	693	689	749	1031	793	186	1006
17	5	6	42	18	26	36	18	25	42	12	18
4	0	0	1	1	0	2	1	0	2	2	2
73	36	25	83	54	48	31	28	32	44	5	33
2485	818	1522	1405	574	1078	1284	929	1935	1803	23	1885
4622	2301	2049	2028	1157	1216	2238	2017	2534	3166	64	2258
5700	2917	3470	3131	2218	2366	3921	3611	5264	5070	123	4242
12334	4856	5648	4115	3230	3681	6786	6633	8703	8282	411	7501
1407	644	704	128	70	68	666	756	744	568	32	923
1086	503	672	1220	1080	1236	795	1129	1368	1046	36	1311
60	37	26	10	6	9	15	20	36	38	4	22
5503	2640	3486	12406	15899	14691	6016	9959	8407	8748	356	14427
401	108	253	240	88	243	123	68	202	226	3	612
5	0	3	22	5	14	11	5	5	8	1	17
2	0	2	1	1	0	0	2	3	3	0	0
5	1	1	3	0	0	0	2	1	0	0	2
