SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
23565	9932	16912	36486	19640	25783	18548	22244	33746	22412	1105	33137
10751	6817	5662	8063	6649	6523	8974	9920	11986	10713	280	9099
972	342	335	846	587	610	720	527	734	1014	20	624
3882	1363	2031	9518	5988	7266	5816	4985	8318	8262	148	6715
3322	1447	1248	2317	1782	1742	2705	2272	2775	3478	70	2110
1531	805	626	1211	942	898	1338	1291	1437	1786	42	979
3349	1152	1450	4889	2847	3128	2562	2425	3067	3234	173	3434
469	167	317	640	407	543	407	426	596	519	41	688
488	161	268	536	300	424	288	363	443	289	22	503
27	15	11	45	21	41	11	14	19	16	1	34
183	94	195	267	240	229	141	178	239	281	12	275
7	5	1	0	1	0	2	1	2	2	0	2
3741	1715	2499	5211	3973	4097	3206	3727	5360	4154	213	5006
6209	2553	2956	3824	2190	2557	5562	3751	5602	6985	176	3916
18514	8307	6358	8710	6446	5220	12797	9631	10652	16490	377	8588
4017	2050	1741	3167	2082	1843	3988	2775	3664	4902	154	2895
5893	3731	3559	4598	4820	4631	6515	6891	9509	8582	364	6742
30	15	19	41	32	26	23	29	31	22	3	30
713	204	570	2569	2289	2305	925	1311	1383	1098	42	2227
79	19	59	158	110	149	62	54	101	74	10	137
3362	660	1805	4556	3630	4329	2097	2218	2610	4078	165	5308
172	96	112	48	43	48	93	96	127	136	8	150
281	63	143	412	419	406	332	299	263	289	14	440
239	143	137	843	794	802	510	556	746	957	18	562
177	132	121	386	196	257	296	227	316	337	12	239
5894	3044	2604	4802	4834	4322	5186	5436	6864	7055	154	4940
2074	992	711	702	484	416	1073	860	880	1463	16	735
385	203	183	367	228	293	299	373	488	303	28	317
480	227	204	1289	887	656	399	530	630	359	39	595
114	9	30	4	14	5	11	8	10	33	5	9
0	1	0	0	1	0	1	0	1	3	0	1
0	0	0	0	1	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	0	0	1
321	186	269	374	387	517	262	479	725	218	31	475
317	131	442	304	257	359	186	293	454	225	14	691
41	35	53	128	111	120	56	67	120	65	7	107
9	1	1	4	7	6	3	5	6	4	2	2
4	0	2	22	10	9	6	1	7	15	0	8
1	2	4	22	3	9	5	5	5	2	0	10
4128	3083	3039	3797	4242	4186	4158	5589	7563	4566	205	5513
21526	9005	9800	12146	9282	10966	15453	14192	20007	22500	1175	15882
0	0	0	0	0	0	0	0	0	0	0	0
11207	5575	4772	7044	5247	4681	7295	6532	8106	10285	158	6551
7490	1801	6434	3139	3150	4071	3888	3911	4175	1791	203	7712
2772	1339	5739	48	79	122	1283	801	2265	1377	106	3254
1126	542	731	631	482	552	580	627	1016	741	42	884
106	90	114	167	175	220	134	184	295	164	15	266
1563	1749	3317	2678	2479	3735	1569	3260	6098	2512	749	5516
2289	931	726	800	423	320	1436	990	1040	1920	49	849
1588	879	1207	1756	1106	1707	1308	1375	2230	1704	161	2110
2538	961	1006	2809	1928	2059	2146	2152	2753	3074	176	2300
0	1	0	0	0	4	0	4	9	0	3	3
2309	740	801	2586	1620	1535	1922	1570	2009	2837	73	1715
3	0	0	4	1	4	3	0	3	5	1	1
4	2	0	6	1	2	8	3	2	5	0	4
2	1	1	3	2	3	4	1	1	1	0	2
1	0	0	3	0	0	1	3	0	1	0	0
0	0	0	1	0	0	2	0	0	1	0	0
2	1	1	0	1	0	1	0	0	0	1	2
2	1	0	1	3	2	0	0	0	0	0	2
0	0	1	1	1	4	0	2	1	0	0	0
1	0	0	0	0	0	0	2	0	1	0	1
1	0	0	3	2	0	0	0	1	3	0	1
5	0	2	2	0	0	1	0	1	2	0	3
0	1	0	1	3	0	2	4	1	2	0	4
3	2	2	7	3	7	2	7	16	6	1	10
1	2	2	4	2	2	4	3	11	1	0	8
0	0	1	7	7	6	3	2	4	3	0	3
0	0	0	2	2	5	2	1	6	1	0	2
4	1	0	5	1	0	3	1	3	3	0	1
2	1	0	10	3	8	4	0	8	5	0	4
1570	735	651	512	250	258	853	587	807	1164	16	669
9630	3915	4014	4734	3183	3403	5680	4655	6867	7979	145	5050
1808	1416	1270	1480	1518	1510	1743	2184	2945	2253	81	2037
889	652	684	1347	1116	1464	943	1421	1885	886	81	1318
13	8	17	37	34	50	17	27	45	19	12	31
185	152	243	629	482	616	233	480	601	230	20	551
6492	2714	2555	3334	3065	2668	4572	3857	4920	5988	182	3952
612	232	219	490	326	290	415	329	434	651	12	303
11235	5699	4345	14904	10983	9299	14413	12290	14043	19963	410	10350
252	82	83	380	309	202	452	254	271	546	12	258
44	21	15	101	53	36	112	40	52	117	0	48
367	187	168	284	228	181	257	255	257	327	4	229
2076	923	588	3232	2483	1802	2928	2140	2309	4203	61	1816
7332	2536	3651	8612	5710	7224	4402	5692	7481	6034	228	8302
72	64	87	104	63	54	30	108	128	134	3	103
1372	1027	842	2035	1412	1558	1265	1706	2112	1176	42	1400
1385	407	559	2198	1365	1808	764	1097	1313	1417	73	1590
3675	558	1504	2940	1863	2419	1546	1462	1727	2373	61	3688
2480	1506	1409	2899	2307	2758	2251	2690	3215	2289	81	2893
1124	499	783	1627	1346	1674	1078	1163	2061	1685	31	1619
14638	2850	6652	7615	8155	5140	5746	6674	5799	7833	317	9295
10101	7869	10059	14465	17621	18522	10801	19816	25155	10414	630	20144
47664	8286	21723	36299	44692	40509	29313	30210	31754	35417	1731	56042
2710	961	1591	3634	2248	3264	2487	2258	2868	2738	103	4304
331	187	167	507	726	498	248	416	434	330	14	406
4619	1161	2313	1796	1362	2028	2334	1892	2750	3397	88	3767
19001	3541	7969	11784	17684	11931	8928	11349	10467	14084	806	20986
888	469	604	950	692	849	703	1049	1286	694	32	1074
2627	1510	1981	3219	1921	3186	2238	2504	4108	2021	73	2601
2907	629	1114	908	876	653	731	1161	997	1035	67	1317
13347	4684	8573	4490	4364	4923	6272	9385	12483	7558	374	11377
8378	3933	2745	4990	2905	2792	6045	4652	6031	7143	539	4324
15	7	2	0	0	4	2	9	8	4	6	4
11795	5050	6902	15341	10189	13184	9660	10690	15683	11331	375	14049
4547	1870	1912	3083	1801	1949	2964	2500	3184	4449	85	2695
6615	1371	1267	2162	1148	994	4124	1714	1915	5177	69	1624
18770	5010	4888	6139	3223	3500	9932	5738	7060	13620	136	6346
1512	752	659	1123	909	787	1028	1049	1288	1447	16	1091
186	98	114	113	83	72	89	106	161	145	4	149
6639	2823	1894	7704	6195	4372	7231	5556	5817	9936	190	4460
6337	2970	2915	5237	4718	4216	4294	5290	6023	4984	291	5277
4153	1592	1636	2824	1968	2049	2952	2462	3387	3850	119	2799
3951	5908	6598	6684	10053	9991	7065	13199	18191	6955	673	12973
0	0	0	0	0	0	0	0	0	0	0	0
10513	4758	7917	16750	13968	18200	12743	14789	21940	13745	470	16567
1167	363	406	796	603	672	1127	753	1027	1465	22	796
18475	8168	8265	18565	13703	15153	15297	16304	22794	19520	606	14963
18	13	14	4	1	6	9	12	20	6	1	15
4038	1487	2077	1061	898	1236	2068	2101	3761	2067	56	2135
6	10	5	16	13	12	8	19	16	17	5	13
34	7	6	87	61	62	33	42	55	66	5	48
1066	203	357	3691	2707	2872	1005	1504	1749	2566	74	2026
5275	3783	3098	8614	6476	7514	6160	8590	11230	5644	342	6159
0	1	2	40	17	19	6	6	10	15	4	12
1048	702	465	2439	1169	1310	1518	1621	1841	1278	146	1101
12545	5217	5290	6202	4954	5415	7066	6511	9107	9643	242	7714
1458	1126	1192	1997	1734	1945	1411	2135	2914	1702	106	2274
10	5	4	3	3	1	3	9	5	2	0	6
11	2	1	8	36	18	7	2	6	4	1	3
3232	1402	1273	2748	1570	1604	2383	1836	2374	3474	65	2096
864	958	1213	3001	6315	5984	1145	2747	3738	1557	296	3223
653	480	897	1038	1032	1412	462	790	1727	757	27	2307
2	2	4	0	0	0	0	0	2	1	1	2
2	2	0	0	0	1	1	1	0	0	1	0
438	186	324	305	270	293	225	358	563	383	16	535
12	12	11	562	1303	895	1111	996	961	963	44	727
1964	891	1070	432	698	428	977	820	1088	1193	44	1050
310	137	356	122	159	166	395	158	286	137	2	261
0	1	0	1	1	1	1	0	0	0	0	2
2	0	0	3	1	0	0	1	1	0	2	2
7	8	6	11	5	14	9	4	16	1	1	5
2	0	0	0	1	2	0	2	0	1	0	0
41	3	14	51	16	38	39	19	19	38	24	19
295	21	54	211	46	161	149	60	129	195	109	103
22	7	19	18	12	33	15	10	19	15	26	19
1459	531	363	1391	929	903	1106	808	920	1479	26	830
356	198	417	1503	796	973	422	528	728	747	25	1085
51	15	18	161	185	159	93	70	129	82	2	119
318	51	116	821	533	639	254	305	368	338	21	476
1960	834	1641	8131	4205	4353	2098	2711	3256	3776	172	6058
4576	2408	3304	5786	6050	7048	4744	6003	7678	5379	531	6964
1	0	1	1	0	0	0	2	3	3	0	0
1525	581	1146	1227	984	1120	910	1028	1498	1276	46	1306
302	36	116	3	14	10	1	0	1	24	7	2
267	191	816	1494	576	463	157	57	131	70	65	268
209	160	693	154	540	420	143	43	103	63	48	225
8	6	15	8	9	9	2	7	12	3	0	11
74	21	43	34	19	8	18	29	34	25	6	51
40	26	25	14	3	9	18	14	28	15	1	26
98	66	89	3	0	1	141	152	234	241	11	214
25	33	145	1235	445	759	169	275	467	919	24	874
382	80	479	5537	81	359	599	195	908	2880	26	1509
5579	2348	3468	7174	6569	6922	6388	6635	8784	7154	483	8587
210	146	213	205	528	446	284	493	699	293	53	596
207	130	179	262	297	377	207	348	517	210	23	453
14756	5918	10693	21766	11374	16889	12014	13447	22395	14027	370	20310
2003	817	816	1162	636	646	1172	1008	1216	1457	22	1115
7065	3509	2927	4307	2912	2826	4273	3947	4683	5899	75	3824
2493	1294	1063	1440	1127	817	1531	1490	1715	2126	54	1331
2	0	1	14	11	14	6	10	9	4	5	12
1309	621	611	1226	718	992	980	1084	1396	1173	129	939
274	68	123	418	229	282	218	194	209	278	13	252
4730	1446	2184	4709	5386	4587	4900	4697	5920	6546	495	4959
5618	3893	5317	5800	7335	8354	4944	7985	13437	6590	366	11782
3	1	2	0	6	0	1	6	1	3	0	2
0	0	0	0	5	0	0	0	0	0	1	0
1	1	2	0	4	0	0	2	5	2	0	0
19	15	24	11	13	19	14	23	26	22	1	22
0	0	0	1	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	7	1	1	0
5	11	5	1	7	5	0	3	5	2	0	1
0	0	0	0	0	1	0	0	0	0	0	0
0	1	2	0	0	0	0	0	0	0	0	1
0	0	2	0	0	0	0	0	1	0	0	0
0	0	0	3	2	0	1	0	1	0	0	0
0	1	1	3	5	4	0	2	0	2	0	4
2	2	4	4	7	7	2	1	8	0	0	7
0	0	0	8	27	14	4	10	7	7	0	7
6	2	4	3	1	3	2	5	7	12	0	14
2	0	1	2	0	4	0	0	2	0	0	0
0	0	0	0	0	0	1	0	1	0	0	0
105	110	125	224	542	521	184	456	618	119	9	346
136	65	83	83	79	74	104	111	172	157	2	151
28	18	21	38	39	43	19	23	53	8	0	39
453	279	455	35	35	32	97	98	172	132	2	123
376	205	471	86	68	100	94	163	377	150	9	359
3	0	2	3	0	0	3	1	5	0	0	5
4711	2739	4314	3108	2433	2701	2909	3118	4499	3679	158	5450
3500	2188	2713	4425	3168	3994	3117	3305	5438	4432	94	4562
7	3	7	0	1	0	4	2	5	4	0	3
47	27	158	3	13	17	21	2	35	28	24	30
508	420	1052	42	86	94	134	82	172	178	61	208
16	7	14	0	1	0	1	3	3	6	0	4
3	22	13	7	27	27	8	32	65	4	6	38
11	32	46	17	58	98	16	83	138	21	1	78
680	316	687	456	559	561	305	474	915	503	20	787
191	72	127	170	115	175	66	96	107	100	7	207
2266	698	1420	1692	1895	1740	882	1420	1394	1703	179	3452
7128	3099	4356	5942	3357	5145	4393	4213	6993	6540	98	6770
4640	3095	2453	3767	3359	2668	4503	4753	5382	5837	151	3893
1228	518	463	1655	1054	968	1207	1054	1137	1582	39	881
1298	771	843	1705	1376	2087	812	1705	1853	1330	56	1966
30925	13473	20019	25836	17720	20829	20228	22259	33956	25223	822	32107
25453	12495	15380	26979	18457	19948	18093	22372	30330	23536	856	28481
27876	10697	13155	19394	13836	15119	18058	17002	20766	23302	1038	25320
0	1	0	0	1	1	0	1	0	0	0	1
4960	1760	2141	4687	1634	2524	3804	2182	3164	4299	136	4187
136	32	73	71	55	64	50	56	82	71	3	107
69120	28621	61602	47912	42603	61798	47958	63781	95505	56210	4278	98960
13	8	6	2	3	6	7	8	10	9	1	11
852	217	577	674	1028	854	433	749	861	720	84	1028
423	85	249	196	231	237	86	186	209	308	13	392
37	19	18	36	68	33	15	25	32	13	2	29
38	15	29	47	15	14	20	27	19	13	1	24
312	91	251	90	90	113	257	179	358	260	11	451
3727	1753	1813	2262	1833	1732	1982	2266	2785	2256	92	2591
101	44	61	59	27	14	45	40	49	40	3	58
3854	2204	3662	2804	2416	2808	1871	4093	5029	2236	91	4443
3934	1486	4656	5279	4058	5637	2741	5364	8302	3035	195	10512
182	64	132	642	490	618	205	277	322	271	40	606
2399	988	3889	2268	2372	3375	1472	4080	6390	1762	122	8478
101	53	76	328	183	209	97	111	121	194	7	164
1747	919	1386	2356	2380	2285	1286	2178	3256	1393	65	2243
417	287	322	71	55	67	172	284	382	214	12	254
1261	605	656	2314	1429	1297	1144	1302	1554	1572	44	1498
133	129	161	58	51	55	101	145	241	89	16	158
2361	1218	1316	2675	2372	2234	1960	2338	2827	2179	97	2804
3	2	1	0	4	3	3	1	5	2	0	3
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0
300	402	512	3628	2973	3504	1547	1979	2590	558	34	1566
0	0	0	1	0	3	0	0	1	1	1	3
2	8	7	0	0	3	5	3	8	1	0	1
2572	911	792	1499	915	846	1773	1261	1481	2418	68	1144
13153	8172	8389	9426	8615	8839	10156	12442	17099	13281	473	12718
4361	2545	6749	3307	3828	4926	3206	8753	12418	3826	261	14201
22499	10242	11130	15468	11113	12213	18797	16655	24011	24928	746	19082
3984	1771	1960	3172	2722	2733	2954	2993	4259	4084	209	3323
184	844	909	173	601	795	343	1321	2300	273	58	1349
3131	1295	1257	3991	2581	2782	3418	2377	3353	4340	94	2854
3497	1828	1573	3367	2660	2273	3181	2912	3390	4450	85	2745
2452	1458	1566	2237	2232	2216	1947	2231	3561	2729	178	2961
7837	3611	5011	9074	6402	7962	6566	6770	10286	8746	372	8879
2565	1572	2584	3736	2834	3641	2000	3166	4514	2379	251	4263
7157	2754	2702	4765	3154	3213	6019	3981	5787	7856	170	4166
9337	4880	5798	5531	3590	4249	5782	6027	8685	7270	324	7833
10301	5667	8580	4645	3445	4229	5493	7002	10547	6796	431	10524
0	0	0	0	0	0	0	0	1	1	0	1
2484	1590	1760	1340	1313	1310	1597	2226	2835	1757	92	2381
0	0	0	0	0	0	0	0	0	0	0	0
37010	26008	32645	50355	42121	55449	33793	56549	87512	42156	1560	70110
14481	10725	17387	39006	27275	37401	18547	33112	54931	18669	979	42752
4	7	9	0	1	1	0	4	10	4	1	9
11	89	30	6	2	4	16	119	28	19	2	19
12	17	6	17	5	10	17	12	22	18	2	23
550	172	160	301	219	222	391	299	387	561	122	318
0	0	1	0	1	0	0	0	1	0	3	0
33	45	12	1	0	0	19	30	31	16	2	18
1	0	0	79	52	44	33	28	43	27	3	39
312	217	192	677	436	498	312	433	537	567	28	534
0	3	3	0	0	0	2	0	3	0	0	0
6218	2605	2621	5259	3473	3535	4403	3924	4900	5992	827	4558
4	0	1	6	1	2	5	3	1	7	1	2
298	110	123	1	0	0	126	120	150	260	7	257
24	5	20	2	1	0	13	1	25	6	3	26
1	0	0	0	1	1	1	0	0	0	1	0
3	1	8	0	0	0	4	6	5	6	4	9
13	8	7	0	0	1	4	11	8	6	6	2
1	3	3	0	0	0	0	0	3	1	1	2
5307	2211	2187	4729	3149	3170	3754	3268	4156	5126	443	3828
2	1	0	0	0	0	0	0	0	2	1	1
0	0	0	0	0	0	1	0	0	1	0	0
0	1	1	4	1	8	3	2	3	3	1	1
4117	1439	1515	4653	2790	2754	3697	3687	3912	3481	1108	3389
22	13	12	45	23	28	23	23	29	40	1	30
2	4	5	31	17	19	12	7	13	33	2	10
39	14	16	1	0	1	32	31	32	33	3	35
9	4	7	0	1	5	3	3	12	3	2	5
1	1	2	4	1	2	2	3	1	2	1	0
0	0	0	4	1	4	0	2	3	2	1	1
6	2	2	17	15	15	6	7	5	11	2	13
16	11	8	0	0	0	7	10	11	5	7	6
2	0	3	0	0	0	1	4	2	1	0	4
5	5	6	17	8	11	7	5	2	10	24	11
2	1	1	0	0	0	0	0	3	1	0	1
0	0	1	0	0	0	1	1	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	2	2	1	1	1	1	0	1	1	0	1
22404	7311	7052	14543	9434	8910	14725	12298	13946	20529	1070	12592
1	0	0	0	0	0	0	0	0	1	2	0
0	0	2	0	0	0	1	0	0	1	6	1
1	0	0	0	0	0	0	0	0	0	1	0
1626	423	662	1114	559	1010	1140	597	1233	1240	258	1219
2	0	1	0	0	1	1	3	1	1	0	0
9	3	4	0	1	0	7	2	5	2	4	2
2	1	1	0	1	0	2	1	1	2	5	0
3	3	1	88	66	99	33	34	65	32	16	42
5	0	1	0	0	0	1	2	3	1	0	1
79	38	64	27	7	4	20	23	30	26	0	30
7392	2783	2062	6119	4099	3645	5900	4765	5130	7901	457	4035
0	1	0	67	83	95	15	35	71	31	4	56
0	0	1	7	12	7	2	4	8	6	2	3
8	10	10	28	27	18	25	29	30	22	6	30
3	3	1	5	13	5	13	13	15	7	0	13
7887	2960	2243	4204	2623	2338	5416	3782	4610	7100	285	3971
10	7	6	0	0	0	4	3	3	3	1	3
2	0	2	0	1	0	0	1	1	1	1	1
23	10	9	47	36	34	23	30	36	22	1	25
6	7	3	66	27	30	18	19	16	20	0	10
5	4	1	25	4	6	15	6	17	13	2	12
1	0	1	0	0	0	0	0	0	0	2	1
13413	4509	4887	9177	5300	5228	9427	6960	8643	12207	483	8198
3372	1144	1403	3907	1617	2194	2570	1889	2968	3435	160	2999
3702	1331	1751	4298	1714	2539	2930	2223	3457	3900	803	3397
1	0	0	0	0	0	3	0	3	2	3	0
41	21	33	125	130	104	14	44	46	208	7	110
0	1	1	0	1	0	0	0	0	0	0	0
1	0	1	1	3	1	3	0	0	3	3	3
5	2	1	1	1	1	2	1	2	2	1	3
1	2	3	0	0	0	0	0	1	1	0	0
12	2	5	48	25	23	18	20	38	21	1	18
0	1	0	0	0	0	0	0	0	0	2	0
5	5	2	0	0	0	0	0	2	0	0	1
1	1	1	0	0	0	0	0	1	1	3	1
0	1	3	0	0	0	2	1	1	2	2	1
2	0	0	7	2	4	4	0	3	4	2	1
2479	921	1124	1732	987	1010	1304	1115	1473	1532	339	1660
1	0	1	1	0	0	0	0	0	0	0	0
811	254	236	289	129	136	414	265	338	529	7	324
4	8	3	0	0	0	3	1	4	1	0	5
0	0	1	0	0	0	0	0	0	2	1	0
6	4	1	0	0	0	3	3	2	4	7	4
33	22	17	59	54	55	52	45	47	54	45	56
0	0	0	0	0	0	0	1	0	0	0	1
1	2	3	0	0	0	0	3	3	0	1	1
11396	3668	5470	16339	9835	12013	8580	8669	13136	9798	727	12309
45	27	27	0	0	0	27	18	27	18	5	22
36	14	12	26	9	5	19	23	30	25	10	11
9	1	0	0	1	0	1	6	0	4	2	1
6	1	1	0	0	0	2	0	1	0	2	1
0	1	0	0	0	1	2	3	0	1	0	0
0	0	1	0	0	1	0	0	0	3	0	2
5110	2306	2041	3707	2403	2734	3203	3041	3776	2924	1395	3053
39	22	17	11	4	6	16	22	28	30	7	17
51	18	37	45	21	27	40	31	51	29	6	32
6	5	4	0	1	1	2	1	2	1	3	3
1	0	0	6	2	3	3	3	5	4	2	3
839	286	221	9	4	6	210	122	123	49	23	34
38	15	12	0	0	0	9	7	16	9	0	8
0	0	0	0	0	0	0	0	0	0	0	0
2133	937	1084	2436	1518	1536	1344	1466	1918	1596	32	1882
168	64	77	466	283	304	152	202	243	181	3	284
2803	1540	1326	1832	1156	1208	1840	2032	2376	1934	686	1890
44	38	23	13	13	12	30	43	39	62	40	49
22	11	5	0	1	2	15	16	16	41	2	25
3	4	3	0	1	0	0	0	3	3	2	4
2	0	0	0	0	2	0	0	3	1	2	1
3	3	3	1	0	2	2	0	0	1	3	4
2	3	0	1	1	2	0	3	2	2	6	5
1	1	3	1	0	0	1	1	4	1	1	1
0	0	2	0	0	0	2	1	2	1	0	1
8225	3904	3851	8745	6066	5922	6209	6263	7752	8486	609	7313
6	7	7	2	2	0	1	2	8	10	9	6
0	0	0	0	0	0	0	0	0	0	0	0
31	6	10	4	2	2	9	9	11	8	8	10
4	1	3	0	0	0	1	1	0	0	1	0
0	0	0	0	1	1	0	0	0	0	1	0
6182	2861	2605	4785	2407	2798	4148	3519	4634	5563	383	4286
3	0	4	0	2	0	2	3	0	1	9	4
3	5	2	1	0	1	3	0	6	2	5	4
23	15	8	1	0	0	16	14	9	8	6	12
115	53	144	0	0	0	49	83	174	61	15	119
3828	1738	1721	13	14	9	1248	1181	1504	1850	31	1419
4	2	1	4	1	2	0	3	2	8	5	4
4	2	2	43	23	21	4	8	13	15	0	16
7169	2178	2542	6354	3480	3896	4936	3749	4948	7191	108	4495
0	0	0	0	0	0	0	0	0	0	1	0
3	0	1	0	0	0	0	0	0	0	0	0
5	6	5	252	135	141	49	66	77	81	5	81
8496	3793	2918	6595	4882	4096	4926	5826	5704	6280	246	5253
8	2	6	2	1	1	7	0	3	6	2	12
4482	1588	1728	3127	1946	2016	2808	2682	3209	3756	180	2776
3	1	0	2	1	2	0	0	1	0	3	0
4	0	2	0	3	4	244	237	259	3	12	3
1	0	0	0	1	0	0	1	0	0	2	0
14053	5030	5579	8201	5904	6159	7995	7737	10268	10725	584	9180
0	1	0	1	0	0	1	2	0	0	2	0
1862	816	965	3289	1705	1700	1611	1742	2035	1705	352	1815
79	38	26	23	7	6	45	43	62	41	1	51
4	5	3	1	0	2	0	3	6	2	2	2
6	0	6	5	4	3	6	8	8	6	4	4
1729	656	975	1287	773	798	997	964	1184	1146	512	1482
58	53	71	1	1	1	42	71	79	23	20	54
8784	3187	2492	13163	7405	6897	8947	6850	7715	12885	981	7114
3	5	10	1	0	4	8	8	9	4	4	10
2	0	1	11	3	10	8	5	15	12	5	4
13	16	5	647	380	254	206	213	175	414	8	214
19	6	7	3	0	1	7	3	4	4	5	2
44	11	6	2	1	1	8	5	6	9	7	10
44	33	19	993	696	590	107	146	159	329	16	261
7497	3420	2506	6119	4724	3592	5166	4957	4791	6706	230	4448
1	0	0	1	1	0	2	1	0	1	2	2
4	4	1	4	3	3	3	0	3	4	2	3
4005	2294	1444	3175	2693	2055	2604	2882	2824	3222	423	2722
672	234	299	701	239	372	501	351	565	610	116	485
225	100	110	558	408	427	292	348	397	397	222	373
2	3	2	133	105	129	52	82	93	99	9	99
0	0	0	0	0	0	0	0	0	0	1	0
1680	443	435	735	543	527	1032	811	939	1527	65	892
20	9	16	33	42	39	31	25	49	23	0	25
24	12	11	4	6	4	15	12	9	28	1	21
12	6	3	0	0	3	6	5	1	19	1	13
48	31	21	23	10	3	36	33	23	36	10	22
0	0	1	4	2	1	2	3	4	1	0	1
0	1	1	0	1	0	1	0	0	0	0	0
5	5	4	0	0	0	6	1	5	1	1	3
6	2	1	11	2	6	1	4	7	3	0	7
35217	12574	11729	19486	13437	13167	24879	17861	21339	32426	861	19020
11700	2855	4010	10278	5353	6024	7188	5402	7763	9073	164	7966
10098	3132	2113	7447	4167	3153	8477	5285	5168	11795	205	4506
3	2	6	0	0	0	2	4	0	1	0	0
6050	1853	2001	4928	2895	3155	4389	3036	4356	5722	82	3850
6156	2102	2131	5133	2769	2982	4381	3114	4175	5796	80	3879
4110	1527	1563	4416	2576	2705	2884	2476	3373	4206	73	3049
5	4	4	78	38	31	28	17	20	19	0	30
12	18	20	76	50	43	13	19	32	48	4	42
36	30	39	226	130	123	74	72	93	122	6	89
38	35	37	205	113	120	66	75	83	105	1	78
1923	283	611	1193	585	869	967	563	1146	1463	27	1201
14505	3026	5784	14055	5469	9069	8585	5508	11225	13261	226	12276
4732	2188	2060	2802	1809	2128	2843	2471	3462	3654	81	2921
3783	1518	1441	2161	1532	1453	2151	1901	2447	2832	57	2096
4273	1389	1828	3307	1559	2248	2640	2092	3271	3680	66	2942
3371	1226	1668	3293	1545	2241	2388	1914	3091	3389	59	2738
5726	2680	2802	4250	2958	3406	3659	3823	5415	4294	190	4881
867	128	122	4	8	7	240	133	152	275	6	178
7804	8817	14315	21606	22106	26816	10854	27679	43541	10330	1016	33215
4750	2628	2735	4728	2848	3324	3466	3401	4318	4523	162	3947
6059	3495	3012	5080	3517	3766	5054	4905	6021	6191	162	4623
4701	1882	3076	8347	6416	8967	4527	7001	10755	5346	243	9293
38	57	75	152	119	113	78	111	150	91	3	128
40	43	53	92	58	62	43	65	77	65	4	88
3	3	2	36	26	19	13	13	22	17	13	29
17	9	7	0	2	0	2	3	3	9	1	6
9640	3208	5445	8353	4659	5610	5736	4563	8749	9227	147	8607
1718	1295	1222	1707	1994	1912	2060	2566	3212	2349	112	2339
5803	4580	8151	16486	18158	21330	8626	19148	26264	9862	844	24461
8446	5344	4380	5977	5065	4449	6148	6498	7939	8787	175	6356
2583	1139	1159	1760	1172	1288	1569	1456	2000	2168	35	1794
5023	2668	2455	3110	2410	2266	3852	3440	4656	5136	95	3629
2909	847	840	2698	1477	1457	2173	1485	1760	2929	45	1554
3620	1579	1531	2065	1567	1679	2637	2254	2993	3478	71	2388
1884	1331	2324	3087	3102	3656	1414	3373	4640	2267	232	5921
5144	2672	2663	4109	3025	2600	3961	4087	4910	5527	121	3837
6681	3047	3943	5449	4101	4986	4783	4838	7699	6898	106	6128
2592	718	737	1805	1098	1013	1840	1174	1355	2667	37	1246
182	47	88	868	909	1037	325	447	624	412	46	571
91	106	118	29	40	63	27	35	50	43	4	33
110	93	199	70	69	63	57	81	145	71	4	111
5487	2175	2121	4813	2762	2844	4369	3360	4217	5577	99	3433
9888	5015	5579	7866	6644	6882	7985	8445	11776	11589	206	8968
407	123	170	418	139	212	374	158	343	508	24	279
1535	789	1166	3530	2671	4140	1201	1908	2569	2521	77	2541
14	1	4	2	1	1	1	9	1	8	0	2
54	25	178	19	217	171	88	47	71	48	75	163
3174	1172	2514	2233	2414	2689	1492	2451	3620	2348	210	3827
6	0	2	2	3	3	8	3	2	5	0	6
562	234	405	98	181	155	211	342	391	382	25	374
2142	630	1700	1046	1349	1325	735	1156	1753	1260	84	2315
103	69	93	235	202	286	90	215	326	137	5	284
225	134	146	283	183	218	125	160	239	208	9	311
400	249	471	500	469	451	153	289	454	341	18	517
1787	669	660	944	723	739	1086	933	1213	1352	42	938
0	1	1	2	1	4	0	0	3	0	0	3
504	231	533	954	682	1110	487	578	1218	588	22	1227
0	2	0	4	2	4	0	1	2	0	1	1
3	1	0	0	0	0	0	3	1	3	1	2
10	2	0	6	2	2	6	4	3	1	1	4
16	12	23	141	92	116	10	20	25	196	14	80
2101	1165	1093	1539	1248	1230	1187	1532	2086	1689	176	1685
12	3	3	2	2	3	2	6	6	5	3	8
8	2	1	95	52	47	8	12	5	54	11	20
0	0	0	0	0	0	0	0	0	0	0	0
42	8	21	45	16	40	23	13	37	29	1	22
1250	887	1271	2091	1689	2325	1151	1919	2918	1222	80	2077
0	0	0	32	18	21	17	24	17	27	2	21
